id,attr_time,,attr_x,attr_y,attr_z
24041,1.54718E+12,2018-01-11 15:28:13,1.69902,1.64366,6.59264
24042,1.54718E+12,2018-01-11 15:28:13,2.8217,1.57549,5.23064
24043,1.54718E+12,2018-01-11 15:28:13,3.24852,1.35175,5.53346
24044,1.54718E+12,2018-01-11 15:28:13,3.30606,1.04358,6.76472
24045,1.54718E+12,2018-01-11 15:28:13,3.52409,0.859085,7.90521
24046,1.54718E+12,2018-01-11 15:28:13,2.85818,1.15257,8.64355
24047,1.54718E+12,2018-01-11 15:28:13,2.00134,1.68854,8.99971
24048,1.54718E+12,2018-01-11 15:28:13,1.51912,2.39575,9.33574
24049,1.54718E+12,2018-01-11 15:28:13,-0.50058,3.12708,11.4843
24050,1.54718E+12,2018-01-11 15:28:13,-2.95053,3.82903,14.065
24051,1.54718E+12,2018-01-11 15:28:13,-5.42812,4.45514,16.6496
24052,1.54718E+12,2018-01-11 15:28:13,-7.59261,2.58307,17.5642
24053,1.54718E+12,2018-01-11 15:28:13,-9.98215,2.39835,17.7578
24054,1.54718E+12,2018-01-11 15:28:13,-11.1615,1.97104,17.8262
24055,1.54718E+12,2018-01-11 15:28:13,-7.87785,-0.453506,15.7297
24056,1.54718E+12,2018-01-11 15:28:13,-5.28487,-1.42732,12.6485
24057,1.54718E+12,2018-01-11 15:28:13,-4.81964,-0.3824,10.2924
24058,1.54718E+12,2018-01-11 15:28:13,-6.049,1.10347,9.62674
24059,1.54718E+12,2018-01-11 15:28:13,-6.95216,1.85141,10.0219
24060,1.54718E+12,2018-01-11 15:28:13,-6.33319,1.15419,10.6962
24061,1.54718E+12,2018-01-11 15:28:13,-5.59285,0.344772,11.3772
24062,1.54718E+12,2018-01-11 15:28:13,-4.95483,0.246597,10.3629
24063,1.54718E+12,2018-01-11 15:28:13,-3.43201,0.914169,7.28
24064,1.54718E+12,2018-01-11 15:28:13,-2.42467,1.17465,5.26855
24065,1.54718E+12,2018-01-11 15:28:13,-2.12137,1.2106,3.53334
24066,1.54718E+12,2018-01-11 15:28:13,-1.88466,1.23595,1.81718
24067,1.54718E+12,2018-01-11 15:28:14,-1.39128,1.27225,0.115601
24068,1.54718E+12,2018-01-11 15:28:14,-0.704575,1.49899,-1.31422
24069,1.54718E+12,2018-01-11 15:28:14,-0.318909,1.63615,-1.55479
24070,1.54718E+12,2018-01-11 15:28:14,-1.22762,1.40761,-1.88893
24071,1.54718E+12,2018-01-11 15:28:14,-1.49606,1.38077,-2.23792
24072,1.54718E+12,2018-01-11 15:28:14,-1.8212,1.42876,-2.3873
24073,1.54718E+12,2018-01-11 15:28:14,-2.58665,1.70981,-1.45616
24074,1.54718E+12,2018-01-11 15:28:14,-2.79726,1.63458,-0.944717
24075,1.54718E+12,2018-01-11 15:28:14,-3.93427,1.01759,0.0933075
24076,1.54718E+12,2018-01-11 15:28:14,-4.73792,0.99025,0.947662
24077,1.54718E+12,2018-01-11 15:28:14,-5.57822,1.07819,1.88567
24078,1.54718E+12,2018-01-11 15:28:14,-6.16158,-0.174835,3.98346
24079,1.54718E+12,2018-01-11 15:28:14,-6.69656,-2.84622,7.22726
24080,1.54718E+12,2018-01-11 15:28:14,-9.26248,-4.95271,14.1557
24081,1.54718E+12,2018-01-11 15:28:14,-12.3245,-3.36221,17.9015
24082,1.54718E+12,2018-01-11 15:28:14,-15.3867,-1.77167,21.6475
24083,1.54718E+12,2018-01-11 15:28:14,-16.217,0.093811,21.863
24084,1.54718E+12,2018-01-11 15:28:14,-13.9902,0.942581,18.6293
24085,1.54718E+12,2018-01-11 15:28:14,-10.7409,-2.36188,19.0728
24086,1.54718E+12,2018-01-11 15:28:14,-10.7559,-1.64131,18.728
24087,1.54718E+12,2018-01-11 15:28:14,-11.6064,0.303879,14.8928
24088,1.54718E+12,2018-01-11 15:28:14,-12.385,2.15073,11.2111
24089,1.54718E+12,2018-01-11 15:28:14,-10.806,2.48042,8.15709
24090,1.54718E+12,2018-01-11 15:28:14,-7.16635,2.24863,3.06461
24091,1.54718E+12,2018-01-11 15:28:14,-4.10631,1.21661,1.42386
24092,1.54718E+12,2018-01-11 15:28:14,-2.30455,0.346237,1.78867
24093,1.54718E+12,2018-01-11 15:28:14,-2.07555,0.500549,3.52159
24094,1.54718E+12,2018-01-11 15:28:14,-2.15736,0.868744,4.05342
24095,1.54718E+12,2018-01-11 15:28:14,-0.642563,0.486435,2.93646
24096,1.54718E+12,2018-01-11 15:28:14,0.998337,-0.075592,1.13907
24097,1.54718E+12,2018-01-11 15:28:14,1.82387,-0.210785,1.24728
24098,1.54718E+12,2018-01-11 15:28:14,1.26747,0.202026,2.23444
24099,1.54718E+12,2018-01-11 15:28:14,0.634705,0.640839,3.29723
24100,1.54718E+12,2018-01-11 15:28:14,0.729904,0.448822,4.74182
24101,1.54718E+12,2018-01-11 15:28:14,1.27785,-0.175049,5.67566
24102,1.54718E+12,2018-01-11 15:28:14,1.2438,-0.269104,7.14616
24103,1.54718E+12,2018-01-11 15:28:14,0.578827,0.0988159,8.07982
24104,1.54718E+12,2018-01-11 15:28:14,-0.170609,0.527069,8.87791
24105,1.54718E+12,2018-01-11 15:28:14,-1.30148,0.911255,11.3039
24106,1.54718E+12,2018-01-11 15:28:14,-3.89914,-0.0556488,16.4334
24107,1.54718E+12,2018-01-11 15:28:14,-4.85638,-2.05658,20.9334
24108,1.54718E+12,2018-01-11 15:28:14,-4.68494,-2.57838,20.9036
24109,1.54718E+12,2018-01-11 15:28:14,-4.51349,-3.10017,20.8738
24110,1.54718E+12,2018-01-11 15:28:14,-4.6347,-2.96167,20.1281
24111,1.54718E+12,2018-01-11 15:28:14,-4.20297,-3.48347,18.7886
24112,1.54718E+12,2018-01-11 15:28:14,-4.54895,-3.93477,18.5328
24113,1.54718E+12,2018-01-11 15:28:14,-5.86876,-5.10986,16.2676
24114,1.54718E+12,2018-01-11 15:28:14,-6.23517,-4.3611,14.332
24115,1.54718E+12,2018-01-11 15:28:14,-6.40172,-3.47632,12.2249
24116,1.54718E+12,2018-01-11 15:28:14,-4.9666,-1.10599,8.11659
24117,1.54718E+12,2018-01-11 15:28:15,-5.10709,0.620285,5.70288
24118,1.54718E+12,2018-01-11 15:28:15,-4.05917,0.176804,6.07134
24119,1.54718E+12,2018-01-11 15:28:15,-2.99954,-0.850342,5.61861
24120,1.54718E+12,2018-01-11 15:28:15,-2.44975,-0.496689,4.0796
24121,1.54718E+12,2018-01-11 15:28:15,-2.20087,0.293777,2.31296
24122,1.54718E+12,2018-01-11 15:28:15,-1.90968,0.707031,1.42799
24123,1.54718E+12,2018-01-11 15:28:15,-1.32343,0.321411,1.70015
24124,1.54718E+12,2018-01-11 15:28:15,-1.11,-0.151154,2.23367
24125,1.54718E+12,2018-01-11 15:28:15,-1.81247,-0.532684,3.22202
24126,1.54718E+12,2018-01-11 15:28:15,-2.96498,0.703934,2.68388
24127,1.54718E+12,2018-01-11 15:28:15,-2.64682,1.70779,0.511002
24128,1.54718E+12,2018-01-11 15:28:15,-1.5423,1.09225,-1.15688
24129,1.54718E+12,2018-01-11 15:28:15,-1.4093,0.377075,-1.5697
24130,1.54718E+12,2018-01-11 15:28:15,-1.98769,0.349197,0.228058
24131,1.54718E+12,2018-01-11 15:28:15,-2.65994,0.448059,2.49196
24132,1.54718E+12,2018-01-11 15:28:15,-3.14438,0.584427,4.27063
24133,1.54718E+12,2018-01-11 15:28:15,-5.42924,1.13286,2.52925
24134,1.54718E+12,2018-01-11 15:28:15,-8.38107,-0.0603943,4.73489
24135,1.54718E+12,2018-01-11 15:28:15,-8.00893,-2.50175,11.7702
24136,1.54718E+12,2018-01-11 15:28:15,-7.32074,-5.04878,19.174
24137,1.54718E+12,2018-01-11 15:28:15,-6.37433,-7.04471,23.6471
24138,1.54718E+12,2018-01-11 15:28:15,-6.7583,-7.36768,21.2621
24139,1.54718E+12,2018-01-11 15:28:15,-7.59033,-6.86192,19.5491
24140,1.54718E+12,2018-01-11 15:28:15,-8.76238,-4.69357,18.8581
24141,1.54718E+12,2018-01-11 15:28:15,-9.16321,-2.05617,17.1586
24142,1.54718E+12,2018-01-11 15:28:15,-9.44278,0.424423,15.1837
24143,1.54718E+12,2018-01-11 15:28:15,-8.31822,1.82314,9.90962
24144,1.54718E+12,2018-01-11 15:28:15,-6.92111,2.04894,7.17186
24145,1.54718E+12,2018-01-11 15:28:15,-2.87778,1.28503,4.36879
24146,1.54718E+12,2018-01-11 15:28:15,-1.73552,1.09122,4.05359
24147,1.54718E+12,2018-01-11 15:28:15,-0.668564,0.92775,3.76103
24148,1.54718E+12,2018-01-11 15:28:15,0.55751,1.0502,2.80234
24149,1.54718E+12,2018-01-11 15:28:15,1.32463,1.10419,2.5518
24150,1.54718E+12,2018-01-11 15:28:15,2.59592,0.783691,2.86533
24151,1.54718E+12,2018-01-11 15:28:15,3.60147,0.334824,3.81554
24152,1.54718E+12,2018-01-11 15:28:15,4.38734,-0.142303,4.8353
24153,1.54718E+12,2018-01-11 15:28:15,5.08165,-0.562851,5.8416
24154,1.54718E+12,2018-01-11 15:28:15,5.53365,-0.859604,6.82741
24155,1.54718E+12,2018-01-11 15:28:15,5.84186,-1.26414,7.9296
24156,1.54718E+12,2018-01-11 15:28:15,6.51927,-2.38806,10.2082
24157,1.54718E+12,2018-01-11 15:28:15,6.38097,-3.13832,11.8394
24158,1.54718E+12,2018-01-11 15:28:15,6.01401,-3.71355,13.1386
24159,1.54718E+12,2018-01-11 15:28:15,4.38475,-3.7383,15.1269
24160,1.54718E+12,2018-01-11 15:28:15,-0.170807,-3.51773,17.4323
24161,1.54718E+12,2018-01-11 15:28:15,-3.23743,-3.64214,19.2945
24162,1.54718E+12,2018-01-11 15:28:15,-4.11966,-3.687,20.5655
24163,1.54718E+12,2018-01-11 15:28:15,-4.02238,-4.73415,21.7902
24164,1.54718E+12,2018-01-11 15:28:15,-4.3714,-5.03462,19.1739
24165,1.54718E+12,2018-01-11 15:28:15,-5.53941,-4.78204,17.2783
24166,1.54718E+12,2018-01-11 15:28:15,-6.33617,-4.575,17.7142
24167,1.54718E+12,2018-01-11 15:28:16,-6.56114,-4.13849,17.2031
24168,1.54718E+12,2018-01-11 15:28:16,-6.77037,-3.34985,15.2878
24169,1.54718E+12,2018-01-11 15:28:16,-6.95929,-2.5016,13.3011
24170,1.54718E+12,2018-01-11 15:28:16,-6.87881,-0.763168,9.86545
24171,1.54718E+12,2018-01-11 15:28:16,-6.19737,0.565247,6.86942
24172,1.54718E+12,2018-01-11 15:28:16,-5.11813,1.1046,5.09219
24173,1.54718E+12,2018-01-11 15:28:16,-4.26654,1.23131,4.16348
24174,1.54718E+12,2018-01-11 15:28:16,-3.49937,1.28745,3.38696
24175,1.54718E+12,2018-01-11 15:28:16,-2.80185,1.45531,2.94171
24176,1.54718E+12,2018-01-11 15:28:16,-2.13657,1.66588,1.73721
24177,1.54718E+12,2018-01-11 15:28:16,-1.65953,1.36819,1.40424
24178,1.54718E+12,2018-01-11 15:28:16,-1.36395,1.22455,1.25223
24179,1.54718E+12,2018-01-11 15:28:16,-1.15906,1.11279,1.32674
24180,1.54718E+12,2018-01-11 15:28:16,-0.993927,1.04845,1.37906
24181,1.54718E+12,2018-01-11 15:28:16,-1.32968,1.46486,0.991455
24182,1.54718E+12,2018-01-11 15:28:16,-1.54208,1.77022,0.619736
24183,1.54718E+12,2018-01-11 15:28:16,-1.81111,2.36655,-1.31509
24184,1.54718E+12,2018-01-11 15:28:16,-2.33604,2.18352,0.056366
24185,1.54718E+12,2018-01-11 15:28:16,-2.93053,1.93167,1.95547
24186,1.54718E+12,2018-01-11 15:28:16,-3.52489,1.67987,3.8542
24187,1.54718E+12,2018-01-11 15:28:16,-4.11935,1.42802,5.7533
24188,1.54718E+12,2018-01-11 15:28:16,-4.71371,1.17622,7.65202
24189,1.54718E+12,2018-01-11 15:28:16,-5.30807,0.924423,9.55075
24190,1.54718E+12,2018-01-11 15:28:16,-5.90256,0.672577,11.4499
24191,1.54718E+12,2018-01-11 15:28:16,-6.4969,0.420792,13.3486
24192,1.54718E+12,2018-01-11 15:28:16,-7.09138,0.16893,15.2477
24193,1.54718E+12,2018-01-11 15:28:16,-7.68575,-0.0828552,17.1464
24194,1.54718E+12,2018-01-11 15:28:16,-8.28021,-0.334702,19.0455
24195,1.54718E+12,2018-01-11 15:28:16,-8.87457,-0.586502,20.9442
24196,1.54718E+12,2018-01-11 15:28:16,-9.46906,-0.838348,22.8433
24197,1.54718E+12,2018-01-11 15:28:16,-8.76692,-0.983292,22.8993
24198,1.54718E+12,2018-01-11 15:28:16,-7.64223,-1.09344,22.3548
24199,1.54718E+12,2018-01-11 15:28:16,-6.51752,-1.20358,21.8103
24200,1.54718E+12,2018-01-11 15:28:16,-5.39281,-1.31372,21.2658
24201,1.54718E+12,2018-01-11 15:28:16,-4.2681,-1.42387,20.7213
24202,1.54718E+12,2018-01-11 15:28:16,-3.14339,-1.53401,20.1767
24203,1.54718E+12,2018-01-11 15:28:16,-2.01846,-1.64418,19.6321
24204,1.54718E+12,2018-01-11 15:28:16,-0.893768,-1.75432,19.0876
24205,1.54718E+12,2018-01-11 15:28:16,0.230942,-1.86447,18.5431
24206,1.54718E+12,2018-01-11 15:28:16,1.35565,-1.97461,17.9986
24207,1.54718E+12,2018-01-11 15:28:16,2.48036,-2.08476,17.4541
24208,1.54718E+12,2018-01-11 15:28:16,3.60507,-2.1949,16.9096
24209,1.54718E+12,2018-01-11 15:28:16,4.00249,-2.65581,18.0092
24210,1.54718E+12,2018-01-11 15:28:16,3.34315,-3.6265,21.4982
24211,1.54718E+12,2018-01-11 15:28:16,1.37256,-4.60823,23.7188
24212,1.54718E+12,2018-01-11 15:28:16,-0.277435,-4.0731,21.9499
24213,1.54718E+12,2018-01-11 15:28:16,-3.37103,-3.23695,19.4601
24214,1.54718E+12,2018-01-11 15:28:16,-7.97272,-1.77419,17.4335
24215,1.54718E+12,2018-01-11 15:28:17,-10.1792,-1.16072,16.9271
24216,1.54718E+12,2018-01-11 15:28:17,-9.57631,-1.53949,14.0284
24217,1.54718E+12,2018-01-11 15:28:17,-8.9734,-1.91824,11.1297
24218,1.54718E+12,2018-01-11 15:28:17,-8.73405,-2.06859,9.97903
24219,1.54718E+12,2018-01-11 15:28:17,-6.4567,-2.99228,5.98172
24220,1.54718E+12,2018-01-11 15:28:17,-5.61276,-3.37833,4.91914
24221,1.54718E+12,2018-01-11 15:28:17,-5.83351,-3.71645,5.72925
24222,1.54718E+12,2018-01-11 15:28:17,-7.35822,-3.79102,8.00803
24223,1.54718E+12,2018-01-11 15:28:17,-8.70255,-3.76288,10.2127
24224,1.54718E+12,2018-01-11 15:28:17,-8.17554,-3.57115,11.519
24225,1.54718E+12,2018-01-11 15:28:17,-6.79953,-3.73495,11.3006
24226,1.54718E+12,2018-01-11 15:28:17,-5.64392,-3.12964,9.59473
24227,1.54718E+12,2018-01-11 15:28:17,-5.20592,-1.38316,7.3869
24228,1.54718E+12,2018-01-11 15:28:17,-4.80553,0.396408,5.18024
24229,1.54718E+12,2018-01-11 15:28:17,-4.3326,1.85654,3.52104
24230,1.54718E+12,2018-01-11 15:28:17,-4.15634,2.3559,2.96881
24231,1.54718E+12,2018-01-11 15:28:17,-4.22844,2.75171,2.8665
24232,1.54718E+12,2018-01-11 15:28:17,-4.4931,3.2943,3.0253
24233,1.54718E+12,2018-01-11 15:28:17,-4.61603,3.60088,3.23695
24234,1.54718E+12,2018-01-11 15:28:17,-4.42896,3.42938,3.86055
24235,1.54718E+12,2018-01-11 15:28:17,-4.29602,3.33946,4.0482
24236,1.54718E+12,2018-01-11 15:28:17,-3.93033,3.09138,4.00694
24237,1.54718E+12,2018-01-11 15:28:17,-4.13425,2.92111,3.90228
24238,1.54718E+12,2018-01-11 15:28:17,-4.56364,2.79944,3.89513
24239,1.54718E+12,2018-01-11 15:28:17,-4.99045,2.67207,3.90303
24240,1.54718E+12,2018-01-11 15:28:17,-5.5354,2.18352,4.67348
24241,1.54718E+12,2018-01-11 15:28:17,-6.01166,1.69083,5.62599
24242,1.54718E+12,2018-01-11 15:28:17,-5.97166,0.983093,7.78101
24243,1.54718E+12,2018-01-11 15:28:17,-6.50726,0.0924072,8.71718
24244,1.54718E+12,2018-01-11 15:28:17,-7.26871,-0.85939,9.20666
24245,1.54718E+12,2018-01-11 15:28:17,-7.12183,-1.1774,10.923
24246,1.54718E+12,2018-01-11 15:28:17,-6.87457,-1.34172,11.5072
24247,1.54718E+12,2018-01-11 15:28:17,-5.64088,-3.14487,12.4102
24248,1.54718E+12,2018-01-11 15:28:17,-4.53325,-4.07391,13.2348
24249,1.54718E+12,2018-01-11 15:28:17,-3.98087,-3.63033,14.0634
24250,1.54718E+12,2018-01-11 15:28:17,-3.93752,-2.67282,14.6119
24251,1.54718E+12,2018-01-11 15:28:17,-5.522,0.208832,13.6791
24252,1.54718E+12,2018-01-11 15:28:17,-6.64841,3.56406,10.0517
24253,1.54718E+12,2018-01-11 15:28:17,-6.93361,4.63518,8.63828
24254,1.54718E+12,2018-01-11 15:28:17,-5.44231,4.55669,8.00165
24255,1.54718E+12,2018-01-11 15:28:17,-3.90883,4.47597,7.347
24256,1.54718E+12,2018-01-11 15:28:17,-2.47081,3.90733,7.37415
24257,1.54718E+12,2018-01-11 15:28:17,-1.35417,3.4648,7.42972
24258,1.54718E+12,2018-01-11 15:28:17,-0.102753,3.04454,7.04573
24259,1.54718E+12,2018-01-11 15:28:17,1.13681,2.67676,6.75967
24260,1.54718E+12,2018-01-11 15:28:17,1.93451,2.45166,6.79953
24261,1.54718E+12,2018-01-11 15:28:17,2.1747,2.14261,7.03873
24262,1.54718E+12,2018-01-11 15:28:17,1.92378,2.0688,7.85053
24263,1.54718E+12,2018-01-11 15:28:17,1.71922,1.98009,8.53744
24264,1.54718E+12,2018-01-11 15:28:17,1.02885,2.12924,9.10364
24265,1.54718E+12,2018-01-11 15:28:17,0.844849,2.17265,9.13893
24266,1.54718E+12,2018-01-11 15:28:17,0.605331,1.92487,8.71439
24267,1.54718E+12,2018-01-11 15:28:18,0.196609,1.4006,8.83092
24268,1.54718E+12,2018-01-11 15:28:18,-0.994553,0.778275,10.2019
24269,1.54718E+12,2018-01-11 15:28:18,-3.49843,0.473755,14.8483
24270,1.54718E+12,2018-01-11 15:28:18,-5.2783,-0.282883,16.4064
24271,1.54718E+12,2018-01-11 15:28:18,-6.8454,-1.16154,17.1129
24272,1.54718E+12,2018-01-11 15:28:18,-7.69272,-2.3287,20.9027
24273,1.54718E+12,2018-01-11 15:28:18,-7.61128,-2.80455,21.9557
24274,1.54718E+12,2018-01-11 15:28:18,-5.83351,-3.78738,19.0939
24275,1.54718E+12,2018-01-11 15:28:18,-5.13275,-3.3212,16.3676
24276,1.54718E+12,2018-01-11 15:28:18,-4.49222,-2.09137,12.3706
24277,1.54718E+12,2018-01-11 15:28:18,-4.19696,-0.994415,9.88773
24278,1.54718E+12,2018-01-11 15:28:18,-5.14171,0.397507,11.6003
24279,1.54718E+12,2018-01-11 15:28:18,-5.86539,1.11955,11.8925
24280,1.54718E+12,2018-01-11 15:28:18,-5.92131,1.44954,11.0331
24281,1.54718E+12,2018-01-11 15:28:18,-4.90779,1.44672,8.99197
24282,1.54718E+12,2018-01-11 15:28:18,-3.8783,1.43762,6.93297
24283,1.54718E+12,2018-01-11 15:28:18,-3.40935,1.53229,5.28639
24284,1.54718E+12,2018-01-11 15:28:18,-2.96582,1.73109,3.0076
24285,1.54718E+12,2018-01-11 15:28:18,-2.76653,1.76585,2.09335
24286,1.54718E+12,2018-01-11 15:28:18,-2.35156,1.60875,0.724518
24287,1.54718E+12,2018-01-11 15:28:18,-1.91475,1.32431,-0.372589
24288,1.54718E+12,2018-01-11 15:28:18,-1.71671,1.21097,-0.938873
24289,1.54718E+12,2018-01-11 15:28:18,-2.00883,1.77983,-1.87672
24290,1.54718E+12,2018-01-11 15:28:18,-2.88292,2.37315,-1.34734
24291,1.54718E+12,2018-01-11 15:28:18,-3.56076,2.53795,0.0971832
24292,1.54718E+12,2018-01-11 15:28:18,-3.77492,2.33493,1.4808
24293,1.54718E+12,2018-01-11 15:28:18,-3.98911,2.13187,2.86473
24294,1.54718E+12,2018-01-11 15:28:18,-4.20325,1.92883,4.24835
24295,1.54718E+12,2018-01-11 15:28:18,-4.4174,1.72581,5.63197
24296,1.54718E+12,2018-01-11 15:28:18,-4.63159,1.52275,7.01588
24297,1.54718E+12,2018-01-11 15:28:18,-4.84575,1.31972,8.39952
24298,1.54718E+12,2018-01-11 15:28:18,-5.05994,1.11665,9.78343
24299,1.54718E+12,2018-01-11 15:28:18,-5.27408,0.913635,11.1671
24300,1.54718E+12,2018-01-11 15:28:18,-5.48828,0.710556,12.551
24301,1.54718E+12,2018-01-11 15:28:18,-5.70242,0.507538,13.9346
24302,1.54718E+12,2018-01-11 15:28:18,-5.91661,0.304474,15.3185
24303,1.54718E+12,2018-01-11 15:28:18,-6.13077,0.10144,16.7021
24304,1.54718E+12,2018-01-11 15:28:18,-6.34496,-0.101624,18.086
24305,1.54718E+12,2018-01-11 15:28:18,-5.61114,1.31381,13.9687
24306,1.54718E+12,2018-01-11 15:28:18,-5.07571,2.33675,10.9559
24307,1.54718E+12,2018-01-11 15:28:18,-3.82863,2.92249,7.89484
24308,1.54718E+12,2018-01-11 15:28:18,-2.22157,2.93842,4.70097
24309,1.54718E+12,2018-01-11 15:28:18,-0.639725,2.97934,3.06458
24310,1.54718E+12,2018-01-11 15:28:18,0.261276,3.00343,2.34305
24311,1.54718E+12,2018-01-11 15:28:18,1.19562,3.02892,1.72298
24312,1.54718E+12,2018-01-11 15:28:18,1.93672,3.11757,1.25746
24313,1.54718E+12,2018-01-11 15:28:18,2.15073,3.34123,1.25478
24314,1.54718E+12,2018-01-11 15:28:18,1.88446,3.4388,1.90642
24315,1.54718E+12,2018-01-11 15:28:18,1.08206,3.32401,3.34944
24316,1.54718E+12,2018-01-11 15:28:18,-1.01035,2.39102,9.00166
24317,1.54718E+12,2018-01-11 15:28:18,-3.10281,1.45802,14.6541
24318,1.54718E+12,2018-01-11 15:28:19,-3.64288,0.748734,19.7088
24319,1.54718E+12,2018-01-11 15:28:19,-3.33112,-0.198868,20.1825
24320,1.54718E+12,2018-01-11 15:28:19,-3.25766,-0.353928,19.0225
24321,1.54718E+12,2018-01-11 15:28:19,-3.70326,0.332779,15.8722
24322,1.54718E+12,2018-01-11 15:28:19,-4.5323,1.55136,13.3352
24323,1.54718E+12,2018-01-11 15:28:19,-6.1135,2.22224,12.9754
24324,1.54718E+12,2018-01-11 15:28:19,-8.14188,2.09149,14.8386
24325,1.54718E+12,2018-01-11 15:28:19,-8.90179,2.09326,15.7633
24326,1.54718E+12,2018-01-11 15:28:19,-8.35252,1.69464,14.3632
24327,1.54718E+12,2018-01-11 15:28:19,-7.35515,1.1022,12.0985
24328,1.54718E+12,2018-01-11 15:28:19,-6.53139,0.612915,10.228
24329,1.54718E+12,2018-01-11 15:28:19,-6.25455,0.726151,9.38493
24330,1.54718E+12,2018-01-11 15:28:19,-5.87273,1.15034,8.23289
24331,1.54718E+12,2018-01-11 15:28:19,-5.44914,1.21486,8.23193
24332,1.54718E+12,2018-01-11 15:28:19,-4.83267,1.03873,8.09584
24333,1.54718E+12,2018-01-11 15:28:19,-4.2162,0.862595,7.95973
24334,1.54718E+12,2018-01-11 15:28:19,-3.51242,0.664047,7.71686
24335,1.54718E+12,2018-01-11 15:28:19,-2.94669,0.589355,7.267
24336,1.54718E+12,2018-01-11 15:28:19,-2.76324,0.877594,6.40128
24337,1.54718E+12,2018-01-11 15:28:19,-2.81427,1.26996,5.39188
24338,1.54718E+12,2018-01-11 15:28:19,-2.92171,1.63359,4.36707
24339,1.54718E+12,2018-01-11 15:28:19,-3.03168,2.024,3.48143
24340,1.54718E+12,2018-01-11 15:28:19,-3.06102,2.35815,2.9409
24341,1.54718E+12,2018-01-11 15:28:19,-2.90291,2.5625,2.88812
24342,1.54718E+12,2018-01-11 15:28:19,-2.79115,2.44923,3.26625
24343,1.54718E+12,2018-01-11 15:28:19,-2.85689,2.38713,3.46579
24344,1.54718E+12,2018-01-11 15:28:19,-3.27567,2.47479,3.91171
24345,1.54718E+12,2018-01-11 15:28:19,-4.01454,2.83905,4.68773
24346,1.54718E+12,2018-01-11 15:28:19,-4.94606,3.56271,5.42483
24347,1.54718E+12,2018-01-11 15:28:19,-5.4357,3.89035,5.51961
24348,1.54718E+12,2018-01-11 15:28:19,-5.95436,3.97162,5.89447
24349,1.54718E+12,2018-01-11 15:28:19,-6.48503,4.06172,6.95581
24350,1.54718E+12,2018-01-11 15:28:19,-6.53354,4.03339,6.56828
24351,1.54718E+12,2018-01-11 15:28:19,-6.42354,3.8313,5.82742
24352,1.54718E+12,2018-01-11 15:28:19,-6.05249,3.31635,5.81216
24353,1.54718E+12,2018-01-11 15:28:19,-5.44029,2.66505,6.88754
24354,1.54718E+12,2018-01-11 15:28:19,-4.82925,1.94572,8.01681
24355,1.54718E+12,2018-01-11 15:28:19,-4.80876,0.532486,11.815
24356,1.54718E+12,2018-01-11 15:28:19,-5.28639,0.402222,13.465
24357,1.54718E+12,2018-01-11 15:28:19,-5.80417,0.679596,15.2957
24358,1.54718E+12,2018-01-11 15:28:19,-6.3705,1.29427,15.7263
24359,1.54718E+12,2018-01-11 15:28:19,-6.75653,2.42824,12.8371
24360,1.54718E+12,2018-01-11 15:28:19,-7.14253,3.56213,9.94804
24361,1.54718E+12,2018-01-11 15:28:19,-7.52119,4.68987,7.0602
24362,1.54718E+12,2018-01-11 15:28:19,-5.50188,3.78763,4.61124
24363,1.54718E+12,2018-01-11 15:28:19,-4.15201,3.06989,3.44383
24364,1.54718E+12,2018-01-11 15:28:19,-2.924,2.37154,2.87987
24365,1.54718E+12,2018-01-11 15:28:19,-1.71078,1.80688,2.61896
24366,1.54718E+12,2018-01-11 15:28:19,-0.807632,1.42276,2.61865
24367,1.54718E+12,2018-01-11 15:28:20,-0.0383148,1.00748,3.0914
24368,1.54718E+12,2018-01-11 15:28:20,0.568665,0.692505,3.60448
24369,1.54718E+12,2018-01-11 15:28:20,1.3318,-0.165497,5.20505
24370,1.54718E+12,2018-01-11 15:28:20,1.58182,-0.501709,6.19891
24371,1.54718E+12,2018-01-11 15:28:20,1.8042,-1.01114,8.27376
24372,1.54718E+12,2018-01-11 15:28:20,2.23639,-1.57907,11.89
24373,1.54718E+12,2018-01-11 15:28:20,2.41882,-1.64038,13.242
24374,1.54718E+12,2018-01-11 15:28:20,2.47664,-0.354019,12.5049
24375,1.54718E+12,2018-01-11 15:28:20,1.90257,0.587097,12.0854
24376,1.54718E+12,2018-01-11 15:28:20,0.747177,1.85497,11.5946
24377,1.54718E+12,2018-01-11 15:28:20,0.00152588,2.42764,11.7488
24378,1.54718E+12,2018-01-11 15:28:20,-3.04308,3.47194,14.8337
24379,1.54718E+12,2018-01-11 15:28:20,-7.16701,4.99902,18.1267
24380,1.54718E+12,2018-01-11 15:28:20,-9.62289,5.66588,19.6399
24381,1.54718E+12,2018-01-11 15:28:20,-11.3123,5.90834,20.6411
24382,1.54718E+12,2018-01-11 15:28:20,-12.2421,5.68282,21.334
24383,1.54718E+12,2018-01-11 15:28:20,-10.2951,3.70982,19.7447
24384,1.54718E+12,2018-01-11 15:28:20,-7.44501,1.77144,13.1105
24385,1.54718E+12,2018-01-11 15:28:20,-6.51106,1.26797,10.8446
24386,1.54718E+12,2018-01-11 15:28:20,-5.16775,0.877197,8.19061
24387,1.54718E+12,2018-01-11 15:28:20,-3.82445,0.48642,5.53658
24388,1.54718E+12,2018-01-11 15:28:20,-2.81575,-0.136551,5.02383
