id,attr_time,attr_x,attr_y,attr_z
580,1547182335988,-0.0953827,2.7899,9.00954
581,1547182336003,0.0114899,2.76576,9.06349
582,1547182336020,0.0245209,2.74165,8.81001
583,1547182336051,-0.131805,2.85388,8.82666
584,1547182336068,-0.107681,2.82484,8.98828
585,1547182336083,-0.0223999,2.77727,9.01076
586,1547182336098,-0.221664,2.81168,9.15506
587,1547182336136,-0.255035,2.8085,8.7502
588,1547182336154,-0.303299,2.88902,8.79001
589,1547182336166,-0.260788,2.85948,8.86812
590,1547182336178,-0.229843,2.79892,8.74281
591,1547182336211,-0.161118,2.78477,8.94402
592,1547182336229,-0.106201,2.80685,9.05432
593,1547182336251,-0.109451,2.82378,8.92015
594,1547182336257,-0.152283,2.89075,8.9433
595,1547182336290,-0.17688,2.83023,8.95042
596,1547182336306,-0.172607,2.82504,8.85912
597,1547182336320,-0.153229,2.8636,8.83955
598,1547182336354,-0.0965424,2.85284,8.83008
599,1547182336369,-0.16893,2.77203,8.88036
600,1547182336384,-0.2005,2.77852,9.00471
601,1547182336400,-0.191544,2.84195,8.96463
602,1547182336438,-0.134079,2.82976,8.96562
603,1547182336451,-0.134079,2.75633,9.42224
604,1547182336470,-0.0700073,2.67896,9.43579
605,1547182336480,-0.114639,3.14265,8.56079
606,1547182336512,-0.236771,3.04379,8.27046
607,1547182336544,-0.293091,2.81465,8.96207
608,1547182336544,-0.244843,2.70729,8.74734
609,1547182336559,-0.129959,2.64571,8.82393
610,1547182336590,-0.069809,2.70805,8.76743
611,1547182336608,-0.153229,2.7953,8.78613
612,1547182336622,-0.190475,2.84146,8.95502
613,1547182336638,-0.228088,2.81734,9.03699
614,1547182336670,-0.191467,2.86983,9.09477
615,1547182336685,-0.0712433,2.82117,8.95616
616,1547182336702,-0.117218,2.82986,8.7915
617,1547182336751,-0.207611,2.79951,8.90025
618,1547182336751,-0.218033,2.80376,9.03657
619,1547182336766,-0.172379,2.73137,8.94113
620,1547182336780,-0.186279,2.78397,8.76566
621,1547182336798,-0.304703,2.81558,8.82835
622,1547182336829,-0.191544,2.75867,8.86812
623,1547182336850,-0.22049,2.70065,8.89708
624,1547182336862,-0.248993,2.6714,8.9987
625,1547182336892,-0.32341,2.66278,9.179
626,1547182336908,-0.175705,2.65442,9.26866
627,1547182336924,-0.0694733,2.6169,9.01097
628,1547182336943,-0.0496979,2.68927,9.079
629,1547182336971,-0.0813293,2.67914,9.35405
630,1547182336987,-0.129181,2.6492,9.43182
631,1547182337008,0.0106812,2.72781,9.07149
632,1547182337019,0.173157,2.88989,8.36627
633,1547182337051,0.258575,2.89793,8.1288
634,1547182337068,0.144821,3.14958,8.54922
635,1547182337083,0.178787,3.04446,8.80882
636,1547182337100,0.229843,3.01686,8.73877
637,1547182337131,-0.0483246,3.50186,8.79506
638,1547182337148,-0.15361,3.66949,8.96109
639,1547182337166,-0.403641,4,8.24777
640,1547182337179,-0.751892,4.25858,8.07967
641,1547182337209,-0.937363,4.44585,7.90486
642,1547182337228,-0.775879,4.33357,8.07661
643,1547182337241,-0.702866,4.34373,8.35025
644,1547182337258,-0.690384,4.23888,8.39014
645,1547182337288,-0.579926,4.0974,8.45766
646,1547182337304,-0.4142,4.09505,8.31842
647,1547182337320,-0.307648,4.23177,8.36661
648,1547182337336,-0.515839,4.38541,8.50378
649,1547182337370,-0.506836,4.27611,8.39754
650,1547182337385,-0.422821,4.31985,8.14029
651,1547182337399,-0.46405,4.55505,8.21429
652,1547182337431,-0.628311,4.524,8.05179
653,1547182337446,-0.584351,4.64636,7.73895
654,1547182337463,-0.725861,4.63118,7.95012
655,1547182337480,-0.755325,4.62795,8.13779
656,1547182337511,-0.652603,4.53259,8.17989
657,1547182337527,-0.67662,4.43739,8.40939
658,1547182337544,-0.644943,4.45792,8.2538
659,1547182337562,-0.710587,4.51448,5.90295
660,1547182337591,-1.27203,4.8246,8.30064
661,1547182337607,-1.67407,4.81425,9.13628
662,1547182337622,-1.71222,5.00095,8.41606
663,1547182337668,-1.04117,4.87582,6.7068
664,1547182337685,-1.10081,4.68898,7.09821
665,1547182337685,-0.689041,4.33211,8.49826
666,1547182337701,-0.561874,4.20746,9.04022
667,1547182337717,-0.484451,4.51416,8.38931
668,1547182337751,-0.562592,4.49304,7.38208
669,1547182337765,-0.695877,4.36697,7.16121
670,1547182337780,-0.917984,4.55714,7.87436
671,1547182337797,-0.939194,4.41197,8.17395
672,1547182337829,-0.921295,4.33112,8.29593
673,1547182337844,-0.722961,4.39606,8.2775
674,1547182337859,-0.546188,4.37195,7.92268
675,1547182337891,-0.690353,4.3864,7.85417
676,1547182337907,-0.915253,4.44363,8.15944
677,1547182337923,-0.91777,4.42366,8.02968
678,1547182337940,-0.846817,4.47385,7.85907
679,1547182337971,-0.825089,4.4812,7.78081
680,1547182337989,-0.850418,4.45705,7.93152
681,1547182338003,-0.823608,4.43289,8.16499
682,1547182338019,-0.875275,4.35561,8.29159
683,1547182338052,-0.898682,4.34787,8.22742
684,1547182338067,-0.893921,4.37355,7.83983
685,1547182338086,-0.953598,4.44728,7.8138
686,1547182338100,-0.959549,4.4109,7.94318
687,1547182338132,-0.848221,4.34787,8.1134
688,1547182338148,-0.726227,4.34094,8.20468
689,1547182338161,-0.737061,4.32872,8.24066
690,1547182338178,-0.818268,4.38083,8.16837
691,1547182338210,-0.911682,4.40485,7.35745
692,1547182338225,-0.821854,4.32989,6.59889
693,1547182338252,-1.08157,4.66273,9.61713
694,1547182338259,-1.43745,4.46185,10.1131
695,1547182338295,-0.842758,4.16301,7.5601
696,1547182338321,-0.929871,4.65269,7.04529
697,1547182338321,-1.0343,4.60718,8.13263
698,1547182338365,-0.735504,3.92073,8.51715
699,1547182338376,-0.880219,4.11026,8.2951
700,1547182338395,-0.670685,4.13541,7.79848
701,1547182338399,-0.824402,4.2954,7.60399
702,1547182338434,-1.03612,4.38849,7.91638
703,1547182338446,-1.15799,4.53259,8.30945
704,1547182338463,-1.08942,4.4628,8.14693
705,1547182338478,-0.830505,4.4628,8.06769
706,1547182338510,-0.734558,4.29135,8.01292
707,1547182338526,-0.873749,4.33324,8.10478
708,1547182338543,-0.900223,4.38618,8.01446
709,1547182338560,-0.917465,4.3517,8.14412
710,1547182338590,-0.961151,4.29559,8.07071
711,1547182338607,-0.982666,4.34787,7.95543
712,1547182338622,-0.957687,4.35947,8.15369
713,1547182338638,-0.905762,4.3497,8.34363
714,1547182338670,-0.92923,4.31941,8.13538
715,1547182338688,-0.995987,4.37906,8.06641
716,1547182338700,-1.00809,4.33075,7.94577
717,1547182338716,-1.06729,4.32693,8.08427
718,1547182338748,-0.986374,4.34787,8.18173
719,1547182338764,-0.92218,4.36423,8.07745
720,1547182338780,-0.900223,4.35988,8.07083
721,1547182338796,-0.91835,4.34787,8.15532
722,1547182338828,-1.01205,4.32872,8.17429
723,1547182338844,-1.20271,4.34654,8.10957
724,1547182338861,-1.22256,4.36702,8.19574
725,1547182338878,-1.18784,4.46132,8.25462
726,1547182338907,-1.11902,4.39021,8.33353
727,1547182338925,-1.33144,4.5397,8.75365
728,1547182338942,-1.0919,4.44098,8.40137
729,1547182338974,-0.743027,4.32121,7.58792
730,1547182338991,-0.580002,4.03,7.86411
731,1547182339002,-0.614502,4.09888,8.51607
732,1547182339018,-0.632065,3.68663,8.85626
733,1547182339054,-0.0977783,3.23009,8.44133
734,1547182339068,0.184677,3.12204,8.57748
735,1547182339082,0.299499,3.09982,8.29742
736,1547182339099,0.484451,3.01485,8.38908
737,1547182339131,0.461594,3.02245,8.16334
738,1547182339149,0.32811,2.91258,8.06538
739,1547182339165,-0.167191,2.6945,8.99065
740,1547182339179,-0.341126,2.71251,9.70906
741,1547182339211,-0.037323,2.81033,9.12662
742,1547182339230,0.210693,2.7552,8.99623
743,1547182339243,0.247665,2.71982,9.276
744,1547182339260,0.285721,2.71982,9.26231
745,1547182339291,0.224579,2.65564,8.97156
746,1547182339309,-0.0807495,2.6823,8.61575
747,1547182339321,-0.250595,2.87778,9.06331
748,1547182339339,-0.158325,2.82066,8.8268
749,1547182339369,-0.11084,2.66515,8.72566
750,1547182339384,-0.113861,2.55966,8.64418
751,1547182339403,0.216522,2.42497,8.43514
752,1547182339418,-0.472504,2.90736,10.3855
753,1547182339448,-0.204651,2.91502,8.85605
754,1547182339464,-0.118759,2.84789,8.85112
755,1547182339480,-0.282928,3.10611,9.54498
756,1547182339510,-0.150726,3.10162,9.26759
757,1547182339529,-0.0431519,3.03668,8.56337
758,1547182339543,0.0383148,2.96881,8.30139
759,1547182339559,-0.0476685,2.96881,8.19775
760,1547182339590,-0.114929,2.91002,8.53662
761,1547182339606,-0.0772095,2.8922,8.75891
762,1547182339621,0.0562744,2.85841,8.86023
763,1547182339636,0.0266571,2.86928,8.88541
764,1547182339670,0.091568,3.03883,8.89806
765,1547182339687,0.0433502,3.12004,8.82982
766,1547182339703,0.0311737,3.05968,8.86589
767,1547182339720,0.00360107,3.08011,8.83525
768,1547182339749,-0.0163269,3.0291,8.76886
769,1547182339765,0.0226593,3.03787,8.66095
770,1547182339780,0.120224,3.00116,8.79617
771,1547182339796,0.0822144,3.02347,8.83122
772,1547182339827,0.0347443,3.00354,8.76392
773,1547182339843,0.0361938,2.96237,8.81067
774,1547182339859,0.0169067,2.94402,8.85123
775,1547182339875,-0.0370026,3.0421,8.99756
776,1547182339912,0.0277405,3.01961,8.96309
777,1547182339924,0.0574646,2.97671,8.48311
778,1547182339943,-0.0278625,3.02628,8.56801
779,1547182339971,-0.0572205,3.04527,9.21257
780,1547182339987,0.0565338,2.94873,8.91002
781,1547182340003,0.0100098,2.90221,8.5826
782,1547182340018,0.173355,2.96274,8.73906
783,1547182340060,0.108444,2.97124,8.78046
784,1547182340067,-0.0498352,3.03778,8.91785
785,1547182340081,-0.0335999,3.07532,8.89671
786,1547182340097,-0.0172272,3.13538,9.15329
787,1547182340132,0.113373,3.02318,9.01112
788,1547182340147,0.0827484,2.98796,8.61153
789,1547182340162,0.000167847,3.01086,8.4736
790,1547182340178,-0.124786,3.09544,8.65613
791,1547182340209,-0.0889282,3.03856,8.76463
792,1547182340225,-0.0455627,2.98071,8.82001
793,1547182340242,-0.0453033,2.99313,8.79671
794,1547182340259,-0.0556488,3.04176,8.91464
795,1547182340288,0,3.08975,8.74417
796,1547182340306,-0.0155945,3.1454,8.71912
797,1547182340321,-0.0127258,3.1539,8.85556
798,1547182340337,0,3.06944,8.94231
799,1547182340369,-0.00375366,3.04167,8.85687
800,1547182340385,-0.0278625,3.03496,8.79329
801,1547182340404,-0.0383148,3.04543,8.6767
802,1547182340415,-0.0196381,3.06409,8.63828
803,1547182340448,-0.0709228,3.10736,8.70471
804,1547182340467,-0.114929,3.09369,8.73405
805,1547182340484,-0.0717011,3.05016,8.83493
806,1547182340513,0.0380554,3.12228,8.86632
807,1547182340530,0.00872803,3.13077,8.7028
808,1547182340547,-0.0800476,3.12317,8.74092
809,1547182340561,-0.0827484,3.14119,8.93454
810,1547182340593,-0.0373688,3.12299,8.91602
811,1547182340608,-0.0132446,3.13527,8.72813
812,1547182340624,0.0108795,3.11115,8.67136
813,1547182340641,0.0191498,3.05118,8.72447
814,1547182340672,-0.0469818,3.028,8.70441
815,1547182340690,-0.120697,3.03873,8.81828
816,1547182340702,-0.0957642,3.06117,8.80994
817,1547182340717,-0.0784607,3.0491,8.65118
818,1547182340751,-0.0432434,2.96634,8.7346
819,1547182340766,-0.0692139,2.94966,8.89774
820,1547182340781,-0.0328064,2.94966,8.89543
821,1547182340801,-0.0538483,2.94966,8.85078
822,1547182340829,-0.127808,3.06143,8.82355
823,1547182340847,-0.0797424,3.04543,8.80756
824,1547182340859,-0.0314331,3.03239,8.85587
825,1547182340876,-0.0010376,2.97191,8.92248
826,1547182340907,-0.022583,2.94966,8.87497
827,1547182340923,0.0214233,2.93277,8.78697
828,1547182340939,-0.0543518,2.9521,8.88417
829,1547182340955,-0.114349,2.98766,8.77443
830,1547182340986,-0.062149,3.0688,8.5766
831,1547182341004,-0.0573273,3.10258,8.50421
832,1547182341020,-0.0529175,3.02078,8.59178
833,1547182341052,-0.134521,3.01019,9.01015
834,1547182341068,-0.1371,3.1358,9.20715
835,1547182341088,-0.0750732,3.13239,8.70407
836,1547182341098,-0.108887,3.20972,8.71791
837,1547182341131,-0.100342,3.21552,8.84784
838,1547182341148,-0.160156,3.16115,8.79926
839,1547182341162,-0.123001,3.08878,8.71188
840,1547182341179,-0.114929,3.06458,8.74751
841,1547182341210,-0.078537,3.02435,8.66701
842,1547182341229,-0.0889282,3.0345,8.80801
843,1547182341244,-0.0766144,3.08372,8.81184
844,1547182341258,-0.128616,3.11838,8.73589
845,1547182341290,-0.123505,3.16034,8.82718
846,1547182341307,-0.0650635,3.15274,8.74997
847,1547182341321,-0.0891724,3.11607,8.77049
848,1547182341338,-0.0957642,3.13802,8.86496
849,1547182341371,-0.108231,3.1795,8.71489
850,1547182341386,-0.0601349,3.17125,8.71489
851,1547182341401,-0.0515594,3.13385,8.70166
852,1547182341419,-0.0940704,3.10373,8.67744
853,1547182341456,-0.18338,3.16724,8.76956
854,1547182341467,-0.144577,3.12204,8.84715
855,1547182341479,-0.147873,3.1496,8.84056
856,1547182341495,-0.115158,3.1413,8.79173
857,1547182341526,-0.124893,3.09317,8.32776
858,1547182341543,-0.269485,3.11356,9.26887
859,1547182341558,-0.0892944,3.17511,9.45607
860,1547182341633,0.0370636,3.38205,8.19963
861,1547182341633,0,3.1245,8.46657
862,1547182341633,-0.0632172,3.11533,8.86717
863,1547182341650,-0.129135,3.09859,8.46004
864,1547182341668,-0.0588684,3.10008,9.0054
865,1547182341684,0.0186005,3.03284,9.08639
866,1547182341703,0.0405121,3.01418,8.59718
867,1547182341715,-0.163025,3.02814,8.5598
868,1547182341749,-0.234131,3.10715,8.98305
869,1547182341788,-0.262283,3.13235,8.9183
870,1547182341788,-0.242294,3.10239,8.69855
871,1547182341823,-0.229843,3.07469,8.59778
872,1547182341829,-0.172379,2.98227,8.7227
873,1547182341844,-0.148849,2.98103,8.7359
874,1547182341895,-0.151138,3.03029,8.85703
875,1547182341897,-0.219284,3.03786,8.87216
876,1547182341897,-0.287308,3.04543,8.88728
877,1547182341923,-0.233841,3.0923,8.96327
878,1547182341938,-0.191544,3.1571,8.65124
879,1547182341956,-0.191544,3.08702,8.59866
880,1547182342000,-0.199463,3.03621,8.81375
881,1547182342000,-0.207611,2.98737,9.03357
882,1547182342017,-0.254272,2.95428,9.1026
883,1547182342048,-0.210693,2.9305,8.86702
884,1547182342064,-0.21579,2.92032,8.61133
885,1547182342111,-0.229843,2.90297,8.74243
886,1547182342111,-0.229843,2.92882,8.85445
887,1547182342129,-0.22731,2.94795,8.95236
888,1547182342145,-0.166565,2.91716,9.05312
889,1547182342160,-0.153229,2.9305,8.83089
890,1547182342190,-0.198578,2.9577,8.79958
891,1547182342201,-0.248993,2.98796,8.82982
892,1547182342224,-0.242447,2.97484,8.88728
893,1547182342243,-0.218353,2.92664,8.91029
894,1547182342257,-0.176102,2.85945,8.80452
895,1547182342289,-0.210693,2.86839,8.72942
896,1547182342330,-0.228973,2.83473,8.71707
897,1547182342331,-0.289429,2.83473,8.78761
898,1547182342340,-0.358017,2.85092,8.94321
899,1547182342368,-0.248993,2.7742,8.92558
900,1547182342392,-0.243011,2.78207,8.93158
901,1547182342440,-0.239029,2.83014,8.93556
902,1547182342441,-0.273193,2.81306,8.9014
903,1547182342449,-0.305252,2.79602,8.87579
904,1547182342464,-0.21402,2.82974,9.13583
905,1547182342478,-0.158646,2.8235,8.81528
906,1547182342493,-0.302643,2.75906,8.80876
907,1547182342544,-0.266357,2.79822,8.81869
908,1547182342544,-0.225449,2.83913,8.82687
909,1547182342559,-0.254578,2.88313,8.84445
910,1547182342591,-0.363922,2.86891,8.93054
911,1547182342608,-0.358078,2.77141,9.04051
912,1547182342655,-0.330093,2.75076,9.00746
913,1547182342655,-0.295486,2.73346,8.9296
914,1547182342671,-0.270233,2.71568,8.83615
915,1547182342692,-0.318481,2.69122,8.1543
916,1547182342702,-0.597229,3.04887,9.08774
917,1547182342718,-0.301514,2.77045,9.58163
918,1547182342830,-0.334198,2.77092,9.40221
919,1547182342830,-0.425964,2.82599,9.25536
920,1547182342830,-0.403244,2.89439,9.20221
921,1547182342830,-0.344772,2.98796,9.15543
922,1547182342830,-0.248993,2.76637,8.8372
923,1547182342865,-0.270798,2.60706,8.53224
924,1547182342865,-0.34111,2.73763,8.62264
925,1547182342876,-0.334457,2.81558,8.98453
926,1547182342906,-0.345062,2.79347,8.81155
927,1547182342923,-0.407684,2.92232,9.21297
928,1547182342975,-0.410095,2.96696,9.20665
929,1547182342975,-0.494553,2.92859,8.9149
930,1547182342990,-0.56987,2.8922,8.6516
931,1547182343002,-0.437271,2.91298,8.90643
932,1547182343018,-0.224686,2.78258,8.62797
933,1547182343034,-0.266693,2.6255,8.5988
934,1547182343079,-0.292664,2.69756,8.76337
935,1547182343079,-0.317474,2.77199,8.92877
936,1547182343096,-0.355499,2.85617,8.89343
937,1547182343128,-0.439209,2.90956,8.8512
938,1547182343144,-0.372177,2.81837,8.94473
939,1547182343190,-0.344772,2.7697,8.95985
940,1547182343190,-0.344772,2.75223,8.99483
941,1547182343204,-0.350555,2.75629,8.98671
942,1547182343225,-0.357742,2.80261,8.93738
943,1547182343239,-0.333618,2.82674,8.83479
944,1547182343254,-0.377411,2.74841,8.90479
945,1547182343298,-0.357224,2.79929,8.92558
946,1547182343298,-0.329315,2.8644,8.92558
947,1547182343319,-0.301819,2.88493,8.88989
948,1547182343334,-0.321976,2.84018,8.92014
949,1547182343410,-0.379837,2.77888,9.07936
950,1547182343410,-0.3508,2.7934,8.91238
951,1547182343410,-0.321762,2.80792,8.74539
952,1547182343427,-0.328476,2.83757,8.74547
953,1547182343446,-0.331192,2.882,8.97287
954,1547182343463,-0.251404,2.85149,8.87531
955,1547182343518,-0.251022,2.86458,8.83607
956,1547182343518,-0.289307,2.84924,8.88202
957,1547182343529,-0.329071,2.83357,8.93019
958,1547182343543,-0.401321,2.84293,8.96573
959,1547182343560,-0.365112,2.84489,8.82709
960,1547182343599,-0.229843,2.79626,8.63956
961,1547182343600,-0.229843,2.77895,8.77798
962,1547182343624,-0.287567,2.82477,8.95419
963,1547182343638,-0.306458,2.81119,8.8709
964,1547182343671,-0.266907,2.83409,8.84772
965,1547182343687,-0.252396,2.83249,8.80504
966,1547182343736,-0.298691,2.88081,8.81482
967,1547182343736,-0.281036,2.89847,8.86783
968,1547182343750,-0.270966,2.90994,8.90504
969,1547182343765,-0.300095,2.87308,8.90004
970,1547182343794,-0.301682,2.83473,8.88966
971,1547182343799,-0.325607,2.83473,8.82982
972,1547182343844,-0.325607,2.83473,8.81232
973,1547182343844,-0.325607,2.83473,8.79344
974,1547182343862,-0.287308,2.82765,8.9247
975,1547182343877,-0.287308,2.88689,8.72902
976,1547182343953,-0.340469,2.87305,8.88385
977,1547182343953,-0.303802,2.87305,8.85451
978,1547182343953,-0.267136,2.87305,8.82518
979,1547182343958,-0.26619,2.89023,8.94815
980,1547182343992,-0.190598,2.82562,8.94569
981,1547182344004,-0.293594,2.7961,8.84897
982,1547182344063,-0.306458,2.84779,8.86641
983,1547182344063,-0.306458,2.87106,8.89742
984,1547182344066,-0.311447,2.88223,8.92062
985,1547182344085,-0.288864,2.75966,8.63568
986,1547182344098,-0.158401,2.6292,7.7556
987,1547182344162,-0.517075,2.83488,9.0031
988,1547182344162,-0.491806,2.88544,9.298
989,1547182344162,-0.466522,2.93599,9.5929
990,1547182344191,-0.450577,2.88586,9.32634
991,1547182344234,-0.440536,2.82997,8.93373
992,1547182344234,-0.411453,3.15865,8.77141
993,1547182344287,-0.340775,3.09058,8.8927
994,1547182344287,-0.331818,2.84895,8.77638
995,1547182344288,-0.327194,2.68466,8.69258
996,1547182344314,-0.351334,2.72636,8.62466
997,1547182344320,-0.444641,2.7966,8.71155
998,1547182344337,-0.532608,2.92122,9.17398
999,1547182344374,-0.464981,2.9929,8.97217
1000,1547182344375,-0.388016,3.06024,8.7124
1001,1547182344397,-0.317841,2.85388,8.83797
1002,1547182344413,-0.379517,2.85388,9.2267
1003,1547182344481,-0.415771,2.83754,8.93724
1004,1547182344481,-0.371384,2.85973,8.87807
1005,1547182344481,-0.326996,2.88193,8.81889
1006,1547182344492,-0.288956,2.9097,8.89658
1007,1547182344524,-0.352371,2.87683,8.89507
1008,1547182344540,-0.40062,2.8922,8.87528
1009,1547182344590,-0.425842,2.8922,8.91089
1010,1547182344590,-0.43364,2.8922,8.91869
1011,1547182344607,-0.432358,2.89764,8.91194
1012,1547182344620,-0.399857,2.91373,8.83821
1013,1547182344635,-0.406906,2.8922,8.80554
1014,1547182344696,-0.382996,2.91098,8.71571
1015,1547182344696,-0.374527,2.87714,8.79185
1016,1547182344696,-0.366074,2.84331,8.868
1017,1547182344713,-0.363922,2.83473,9.07635
1018,1547182344749,-0.34375,2.81558,8.94165
1019,1547182344762,-0.325607,2.82758,8.9053
1020,1547182344825,-0.337433,2.86273,8.92111
1021,1547182344825,-0.363388,2.8822,8.8692
1022,1547182344825,-0.389343,2.90167,8.81728
1023,1547182344844,-0.38208,2.88448,8.76465
1024,1547182344863,-0.356491,2.82301,8.67976
1025,1547182344881,-0.346619,2.79826,8.77867
1026,1547182344919,-0.362579,2.80533,8.76482
1027,1547182344919,-0.38179,2.81493,8.73599
1028,1547182344940,-0.421387,2.80983,8.91888
1029,1547182344956,-0.386612,2.79643,9.01253
1030,1547182344991,-0.328339,2.84018,8.91202
1031,1547182345004,-0.356125,2.87871,8.72624
1032,1547182345018,-0.369888,2.91856,8.87189
